,sum_sq,df,F,PR(>F)
CASE_CONTROL,1.502632656576036,1.0,0.9702976666674936,0.32916721370257573
A_SMK_CIG_CUR_FREQ,3.2576847130849154,1.0,2.103590562877341,0.1529592170565593
F1_SDC_AGE_CALC,0.017891623817841276,1.0,0.011553190174171814,0.9148172624520938
SDC_GENDER,3.2677924744836733,1.0,2.110117465681912,0.15233603380933286
A_HS_DENTAL_VISIT_LAST,1.2261154796463083,1.0,0.7917417365842448,0.3776721578497907
PM_BIOIMPED_BMI,0.4655023734763004,1.0,0.30058967827934924,0.5858591443202392
PM_BIOIMPED_WEIGHT,0.045129989278004344,1.0,0.029141868507608065,0.8651143894381175
PM_WAIST_AVG,6.134255996689844,1.0,3.96108407086789,0.05183265269349235
PM_WAIST_HIP_RATIO,8.736681209206802,1.0,5.641552747181451,0.02126196395549381
PM_STANDING_HEIGHT_AVG,1.7993695892109391,1.0,1.1619101356829018,0.2860448597593654
A_SLE_LIGHT_EXP,0.07714168676838301,1.0,0.0498128390505728,0.8242637172861965
NUT_VEG_DAY_QTY,0.014665886760997515,1.0,0.009470229228367297,0.9228502880758206
NUT_JUICE_DAY_QTY,0.5643565802882091,1.0,0.36442298164201126,0.5486845162928649
REFINED_GRAIN_SERVINGS_DAY_QTY,0.02247594244588105,1.0,0.014513430422232888,0.9045737848490416
PM_BIOIMPED_FFM,1.6060301714028304,1.0,1.0370647284218044,0.313219936649523
SALT_SEASONING,0.046289780034500363,1.0,0.02989078226236092,0.8634094811365081
NUTS_SEEDS_SERVINGS_PER_DAY,0.14206938372304478,1.0,0.09173871666377147,0.7631866523659967
Residual,80.52879113923521,52.0,,
