,sum_sq,df,F,PR(>F)
CASE_CONTROL,0.01797017699104064,1.0,3.6064366671012915,0.05886469889879101
A_SMK_CIG_CUR_FREQ,0.0026469756522756347,1.0,0.531221815681093,0.4668687988266713
F1_SDC_AGE_CALC,0.0019787238760020495,1.0,0.3971102980254694,0.5292393841840184
SDC_GENDER,0.018113576594945977,1.0,3.635215548346025,0.057872277548885666
A_HS_DENTAL_VISIT_LAST,0.0012520957989938537,1.0,0.251283234576168,0.6166741715108075
PM_BIOIMPED_BMI,0.023147203949181502,1.0,4.645414739366225,0.032222282165279656
PM_BIOIMPED_WEIGHT,0.0198423171016855,1.0,3.982156658303765,0.04721809673365244
PM_WAIST_AVG,0.007701690836871332,1.0,1.5456531255434416,0.21510157689483472
PM_WAIST_HIP_RATIO,0.029242507737011945,1.0,5.868681882951554,0.016221982959748506
PM_STANDING_HEIGHT_AVG,0.030613681852942186,1.0,6.143862957191194,0.01393851501420643
A_SLE_LIGHT_EXP,0.0024482172260339896,1.0,0.49133296669253834,0.48407401817604756
NUT_VEG_DAY_QTY,3.479700427124907e-05,1.0,0.006983414363235255,0.9334768323604625
NUT_JUICE_DAY_QTY,8.254472441820498e-08,1.0,1.6565909226492634e-05,0.9967562081319474
REFINED_GRAIN_SERVINGS_DAY_QTY,0.0036144383029573725,1.0,0.7253819944711615,0.3953103051392769
PM_BIOIMPED_FFM,0.0036674930336752713,1.0,0.7360295538312952,0.3918694031623564
SALT_SEASONING,0.02177049772758804,1.0,4.369123426272507,0.03774449001051695
NUTS_SEEDS_SERVINGS_PER_DAY,0.0008393212518315087,1.0,0.16844346828590814,0.6818982881412965
Residual,1.0962174863884566,220.0,,
