"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.0501273171189802,0.0501273171189802,0.934349368805013,0.0094441351741443,0.456
"Residuals",98,5.25764477578968,0.0536494364876498,NA,0.990555864825856,NA
"Total",99,5.30777209290866,NA,NA,1,NA
