"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,67.0033343748578,67.0033343748578,1.89429750262327,0.0206138743545996,0.068
"Residuals",90,3183.39652846835,35.3710725385373,NA,0.9793861256454,NA
"Total",91,3250.39986284321,NA,NA,1,NA
