"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.090061308520396,0.090061308520396,1.0871460648523,0.0177966419268981,0.34
"Residuals",60,4.97051747315842,0.0828419578859737,NA,0.982203358073102,NA
"Total",61,5.06057878167882,NA,NA,1,NA
