,sum_sq,df,F,PR(>F)
Both_case_control,0.006191001447886074,1.0,4.020838212050635,0.054036263830665524
A_SMK_CIG_CUR_FREQ,0.004081376009978334,1.0,2.6507105121532555,0.11396206393901034
F1_SDC_AGE_CALC,0.0019542065706330014,1.0,1.2691885989018097,0.26885016687434443
SDC_GENDER,0.0019231178178429663,1.0,1.24899754479927,0.2726143927352974
A_HS_DENTAL_VISIT_LAST,0.0001254487963665599,1.0,0.08147459152325899,0.7772704745054964
PM_BIOIMPED_BMI,0.0011000204615311357,1.0,0.71442469251436,0.4046698071076439
PM_BIOIMPED_WEIGHT,0.0011620806604233263,1.0,0.75473061414169,0.39187989053273176
PM_WAIST_AVG,0.0014648571301691684,1.0,0.9513733074945665,0.33716993685894603
PM_WAIST_HIP_RATIO,0.0010447772168826848,1.0,0.6785461434767083,0.41658867539335176
PM_STANDING_HEIGHT_AVG,0.0012231943473634658,1.0,0.7944218094671438,0.37985952181398486
A_SLE_LIGHT_EXP,0.0007931600154036321,1.0,0.5151295997991634,0.47847878597661564
NUT_VEG_DAY_QTY,0.000548483380625557,1.0,0.3562207106649889,0.5550905768885614
NUT_JUICE_DAY_QTY,0.00363891825256872,1.0,2.36334972356577,0.13469664510166918
REFINED_GRAIN_SERVINGS_DAY_QTY,0.00018309496888718017,1.0,0.11891375790053661,0.7326215669435094
PM_BIOIMPED_FFM,0.0013917881369626143,1.0,0.9039175602339519,0.3493307053479019
SALT_SEASONING,0.001294131697005314,1.0,0.8404931290270722,0.366567355995038
NUTS_SEEDS_SERVINGS_PER_DAY,0.000663944311576368,1.0,0.43120853405250875,0.5164025384470047
Residual,0.046191871853968364,30.0,,
