"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,-0.000188905643048014,-0.000188905643048014,-0.0201958204601806,-0.000439232415634501,1
"Residuals",46,0.430270193644359,0.0093536998618339,NA,1.00043923241563,NA
"Total",47,0.430081288001311,NA,NA,1,NA
