,sum_sq,df,F,PR(>F)
UC_case_control,0.06738141330073352,1.0,0.36406538015058976,0.5537850165919066
A_SMK_CIG_CUR_FREQ,0.3443953032827144,1.0,1.8607862445998018,0.18934908181476973
F1_SDC_AGE_CALC,0.13271063871479527,1.0,0.7170426793823801,0.40823340751865533
SDC_GENDER,0.3216074306172622,1.0,1.7376621497141165,0.20396477478741115
A_HS_DENTAL_VISIT_LAST,0.002244179967438338,1.0,0.01212542440042412,0.9135362018175471
PM_BIOIMPED_BMI,0.16121863909151593,1.0,0.8710729302493649,0.3630100896053866
PM_BIOIMPED_WEIGHT,0.11786609328224157,1.0,0.6368368064075174,0.4352610734878536
PM_WAIST_AVG,0.0587356958491975,1.0,0.31735210631912825,0.5801539798204428
PM_WAIST_HIP_RATIO,0.284239910310029,1.0,1.535763438785926,0.23116545491052046
PM_STANDING_HEIGHT_AVG,0.07992797750039383,1.0,0.43185513761006095,0.5193951987277178
A_SLE_LIGHT_EXP,0.03631898936243717,1.0,0.19623344214979493,0.6630562565030157
NUT_VEG_DAY_QTY,0.007335106353973862,1.0,0.039631971969567296,0.8444333447439483
NUT_JUICE_DAY_QTY,0.049837599249928116,1.0,0.2692752144532461,0.6101397285748305
REFINED_GRAIN_SERVINGS_DAY_QTY,0.4763351415904299,1.0,2.5736642481542757,0.1260574537346938
PM_BIOIMPED_FFM,0.045379875821393384,1.0,0.2451898963348441,0.6264729171582434
SALT_SEASONING,0.09477922652918734,1.0,0.5120972304739684,0.48341281109249057
NUTS_SEEDS_SERVINGS_PER_DAY,0.05247458571011629,1.0,0.28352299334437114,0.6009133344715849
Residual,3.3314495295090163,18.0,,
