"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.0342734350028513,0.0342734350028513,0.628986595849139,0.0134891757631535,0.609
"Residuals",46,2.50653673788193,0.0544899290843898,NA,0.986510824236846,NA
"Total",47,2.54081017288478,NA,NA,1,NA
