"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,105.398980592172,105.398980592172,0.927837649591278,0.0117555184231768,0.608
"Residuals",78,8860.51615798396,113.596360999794,NA,0.988244481576823,NA
"Total",79,8965.91513857613,NA,NA,1,NA
