,sum_sq,df,F,PR(>F)
UC_case_control,0.002045377049829779,1.0,0.25923449872421506,0.6168313043008724
A_SMK_CIG_CUR_FREQ,0.0098751591330836,1.0,1.2515941390365304,0.2779565173377299
F1_SDC_AGE_CALC,0.007294600764150626,1.0,0.9245298673148005,0.349028118824834
SDC_GENDER,0.009845785209579407,1.0,1.2478712389796405,0.2786489993686432
A_HS_DENTAL_VISIT_LAST,0.0008161033614047837,1.0,0.10343430118105741,0.7514513284398232
PM_BIOIMPED_BMI,0.009427867153383477,1.0,1.1949036075032013,0.288756848318636
PM_BIOIMPED_WEIGHT,0.011425482839287139,1.0,1.4480847513035395,0.24442412213268946
PM_WAIST_AVG,7.290524637135482e-05,1.0,0.009240132521784397,0.9244829576161765
PM_WAIST_HIP_RATIO,3.1174560949606627e-05,1.0,0.003951115849956039,0.9505724150655331
PM_STANDING_HEIGHT_AVG,0.007985338387508438,1.0,1.0120751057616777,0.3277394795554055
A_SLE_LIGHT_EXP,0.003733142167173294,1.0,0.4731446646738986,0.5003127772075097
NUT_VEG_DAY_QTY,0.006936719759814184,1.0,0.8791714319251998,0.360840439180092
NUT_JUICE_DAY_QTY,0.0008134110844122803,1.0,0.10309307750465191,0.751847009490361
REFINED_GRAIN_SERVINGS_DAY_QTY,0.004691645798730084,1.0,0.5946270135995615,0.45064000604229393
PM_BIOIMPED_FFM,0.0011510358880987164,1.0,0.14588420823910436,0.7069718013869379
SALT_SEASONING,0.0005886654535038413,1.0,0.07460844139618705,0.7878506366314065
NUTS_SEEDS_SERVINGS_PER_DAY,0.017583318123012105,1.0,2.228539065648944,0.15280278758915578
Residual,0.14202117032310319,18.0,,
