,sum_sq,df,F,PR(>F)
CASE_CONTROL,811.609247342841,1.0,2.285059940508739,0.13667896187319395
A_SMK_CIG_CUR_FREQ,1408.2628164110813,1.0,3.9649190272589854,0.051723437572387176
F1_SDC_AGE_CALC,225.58166477853362,1.0,0.6351179797252283,0.4291080517769972
SDC_GENDER,1410.0036192324067,1.0,3.9698202020599855,0.05158422286073994
A_HS_DENTAL_VISIT_LAST,31.84328558816293,1.0,0.08965375457452544,0.7658113405456111
PM_BIOIMPED_BMI,723.5862516564587,1.0,2.0372340046349935,0.15946631581346093
PM_BIOIMPED_WEIGHT,434.8659639482677,1.0,1.224351246566251,0.27360114184269296
PM_WAIST_AVG,175.88182616331522,1.0,0.49518966983817786,0.48476062192692926
PM_WAIST_HIP_RATIO,109.49240355356424,1.0,0.30827236871609714,0.5811230465794961
PM_STANDING_HEIGHT_AVG,1140.1367992219978,1.0,3.210018780751418,0.07900843556556857
A_SLE_LIGHT_EXP,117.68767744151721,1.0,0.3313459008673986,0.5673504761358819
NUT_VEG_DAY_QTY,6.803898282870477,1.0,0.019156158528731013,0.8904543321818316
NUT_JUICE_DAY_QTY,231.80639568506405,1.0,0.652643510984917,0.42284947015553687
REFINED_GRAIN_SERVINGS_DAY_QTY,1398.3438930670222,1.0,3.9369926150591605,0.05252452799965293
PM_BIOIMPED_FFM,92.64118827493651,1.0,0.2608283097577407,0.6117131150756491
SALT_SEASONING,509.28468647420806,1.0,1.4338747854177352,0.23656325501375694
NUTS_SEEDS_SERVINGS_PER_DAY,1.8375880641965057,1.0,0.005173670564252072,0.9429349656858727
Residual,18469.397722858695,52.0,,
