"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,34.1499274588472,34.1499274588472,0.761122490816168,0.112573391748193,0.705
"Residuals",6,269.207081942047,44.8678469903412,NA,0.887426608251807,NA
"Total",7,303.357009400895,NA,NA,1,NA
