"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.198495455167704,0.198495455167704,0,0.012875480823022,1
"md$A_SMK_CIG_CUR_FREQ",1,0.239124138749424,0.239124138749424,0,0.0155108753507159,1
"md$F1_SDC_AGE_CALC",1,0.245627101690719,0.245627101690719,0,0.0159326924375239,1
"md$PM_BIOIMPED_WEIGHT",1,0.310492253949419,0.310492253949419,0,0.0201401944344017,1
"md$PM_WAIST_AVG",1,0.0432905158799428,0.0432905158799428,0,0.00280805526030816,1
"md$PM_WAIST_HIP_RATIO",1,0.0698990782320681,0.0698990782320681,0,0.00453402945958402,1
"md$PM_STANDING_HEIGHT_AVG",1,0.0543527736126475,0.0543527736126475,0,0.0035256126833556,1
"md$A_SLE_LIGHT_EXP",1,0.036615697605479,0.036615697605479,0,0.00237509071400454,1
"md$NUT_VEG_DAY_QTY",1,0.152872504660723,0.152872504660723,0,0.00991613133138745,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.133648212784041,0.133648212784041,0,0.00866914055678624,1
"md$PM_BIOIMPED_FFM",1,0.203783329297731,0.203783329297731,0,0.0132184807264616,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,0.144222540031744,0.144222540031744,0,0.00935504818917577,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,0.190847454191127,0.190847454191127,0,0.0123793904222359,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.0647349554100551,0.0647349554100551,0,0.00419905673032741,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,0.109301547943401,0.109301547943401,0,0.00708988517285132,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,0.0521586817380082,0.0521586817380082,0,0.00338329210562752,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.0685168914089571,0.0685168914089571,0,0.00444437340212032,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,0.0638173088488538,0.0638173088488538,0,0.00413953324808407,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_AVG",1,0.0627772774099133,0.0627772774099133,0,0.00407207122566091,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0641601769188287,0.0641601769188287,0,0.00416177351175186,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.0178676219576874,0.0178676219576874,0,0.00115898988052318,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO",1,0.0193680075257894,0.0193680075257894,0,0.00125631294312385,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_HIP_RATIO",1,0.101092897064505,0.101092897064505,0,0.00655742800961398,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,0.0724789472590586,0.0724789472590586,0,0.00470137361441547,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.0293849297110342,0.0293849297110342,0,0.00190606429079506,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.0768454423955842,0.0768454423955842,0,0.00498460793001557,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG",1,0.0605852895643046,0.0605852895643046,0,0.003929887126551,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_STANDING_HEIGHT_AVG",1,0.124540991161814,0.124540991161814,0,0.00807839727125897,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.0478628149558817,0.0478628149558817,0,0.00310463912425424,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.0503874958705541,0.0503874958705541,0,0.00326840348184948,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.0566400615923404,0.0566400615923404,0,0.00367397846077042,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.0416730618941403,0.0416730618941403,0,0.00270313851166661,1
"md$CASE_CONTROL:md$A_SLE_LIGHT_EXP",1,0.0411197065291331,0.0411197065291331,0,0.00266724491206531,1
"md$A_SMK_CIG_CUR_FREQ:md$A_SLE_LIGHT_EXP",1,0.114106831948485,0.114106831948485,0,0.00740158169005554,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,0.0422115494625808,0.0422115494625808,0,0.00273806770616647,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.191985488307335,0.191985488307335,0,0.0124532094244232,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.0705749839342897,0.0705749839342897,0,0.00457787233195494,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.0832486058401916,0.0832486058401916,0,0.00539995148570587,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,0.103414794619873,0.103414794619873,0,0.00670803874990473,1
"md$CASE_CONTROL:md$NUT_VEG_DAY_QTY",1,0.142599943343799,0.142599943343799,0,0.00924979785726522,1
"md$A_SMK_CIG_CUR_FREQ:md$NUT_VEG_DAY_QTY",1,0.054065327429957,0.054065327429957,0,0.00350696738082333,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,0.183960610394367,0.183960610394367,0,0.0119326727623206,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,0.298813630675709,0.298813630675709,0,0.0193826562334746,1
"md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,0.106576636388447,0.106576636388447,0,0.00691313278101145,1
"md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,0.1334982825163,0.1334982825163,0,0.00865941527473651,1
"md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,0.0698695182555609,0.0698695182555609,0,0.0045321120408183,1
"md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,0.128238082153516,0.128238082153516,0,0.00831821044040387,1
"md$CASE_CONTROL:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.134572863252775,0.134572863252775,0,0.00872911835007188,1
"md$A_SMK_CIG_CUR_FREQ:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0347109793484819,0.0347109793484819,0,0.00225154046258691,1
"md$F1_SDC_AGE_CALC:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0897402212367879,0.0897402212367879,0,0.00582103250984667,1
"md$PM_BIOIMPED_WEIGHT:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0449664084190147,0.0449664084190147,0,0.00291676264723566,1
"md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0644272021623538,0.0644272021623538,0,0.00417909420254231,1
"md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0966453797720863,0.0966453797720863,0,0.00626893816202417,1
"md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0277183737598037,0.0277183737598037,0,0.00179796252507738,1
"md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0803733290788493,0.0803733290788493,0,0.00521344559936069,1
"md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0184953481482673,0.0184953481482673,0,0.00119970757112265,1
"md$CASE_CONTROL:md$PM_BIOIMPED_FFM",1,0.238330447567112,0.238330447567112,0,0.015459392279788,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_FFM",1,0.0476400062606652,0.0476400062606652,0,0.00309018655615872,1
"md$PM_BIOIMPED_WEIGHT:md$PM_BIOIMPED_FFM",1,0.0592040862129073,0.0592040862129073,0,0.0038402948623423,1
"md$PM_WAIST_AVG:md$PM_BIOIMPED_FFM",1,0.178088789070323,0.178088789070323,0,0.0115517949090213,1
"md$PM_WAIST_HIP_RATIO:md$PM_BIOIMPED_FFM",1,0.119077892736077,0.119077892736077,0,0.00772403137932746,1
"md$PM_STANDING_HEIGHT_AVG:md$PM_BIOIMPED_FFM",1,0.0870385522602648,0.0870385522602648,0,0.005645787756419,1
"md$A_SLE_LIGHT_EXP:md$PM_BIOIMPED_FFM",1,0.141239264588245,0.141239264588245,0,0.00916153692852694,1
"md$NUT_VEG_DAY_QTY:md$PM_BIOIMPED_FFM",1,0.107231562228962,0.107231562228962,0,0.00695561478692398,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY:md$PM_BIOIMPED_FFM",1,0.231094877072676,0.231094877072676,0,0.0149900543341609,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.132107140709087,0.132107140709087,0,0.00856917834893017,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0461090394476731,0.0461090394476731,0,0.00299087982984244,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,-0.00236322991710658,-0.00236322991710658,0,-0.000153291779161342,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.0669645588755223,0.0669645588755223,0,0.00434368078047663,1
