"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.143894568789122,0.143894568789122,0.764931323879235,0.0114570824639739,0.635
"Residuals",66,12.4155479630762,0.188114363076912,NA,0.988542917536026,NA
"Total",67,12.5594425318653,NA,NA,1,NA
