"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,96.9044794187278,96.9044794187278,1.15562544967017,0.00894754251428634,0.235
"Residuals",128,10733.3854313587,83.8545736824902,NA,0.991052457485714,NA
"Total",129,10830.2899107775,NA,NA,1,NA
