"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,414.757454526196,414.757454526196,1.28595091778991,0.0129519927633538,0.125
"Residuals",98,31607.917519452,322.529770606653,NA,0.987048007236646,NA
"Total",99,32022.6749739782,NA,NA,1,NA
