"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,1.03013449963451,1.03013449963451,0.543162195344039,0.011670075038399,0.57
"Residuals",46,87.2413201606808,1.89655043827567,NA,0.988329924961601,NA
"Total",47,88.2714546603153,NA,NA,1,NA
