,sum_sq,df,F,PR(>F)
Both_case_control,0.37101324547908565,1.0,2.02930972641381,0.16534168552341247
A_SMK_CIG_CUR_FREQ,0.45170605033244077,1.0,2.4706705019006137,0.1272215523703499
F1_SDC_AGE_CALC,0.35541049290179155,1.0,1.9439682515480132,0.1742043126994824
SDC_GENDER,0.4136299617128961,1.0,2.262407918499688,0.1437450569992669
PM_BIOIMPED_WEIGHT,0.002057884968854273,1.0,0.011255894591429531,0.9162643887793023
PM_WAIST_AVG,0.0313504087065941,1.0,0.1714755203232384,0.6819588385292834
PM_WAIST_HIP_RATIO,0.10183303594509067,1.0,0.5569902768478618,0.4616960945167784
PM_STANDING_HEIGHT_AVG,0.003005557880219063,1.0,0.016439326395887487,0.898894573938803
A_SLE_LIGHT_EXP,0.2631774299413655,1.0,1.4394863926299042,0.24027639293219452
NUT_VEG_DAY_QTY,0.3188451515183144,1.0,1.7439689150733417,0.1973297258501689
REFINED_GRAIN_SERVINGS_DAY_QTY,0.012322053074559665,1.0,0.06739722222397229,0.7970641805530232
PM_BIOIMPED_FFM,0.07281532929753187,1.0,0.3982738022862192,0.5331003183307728
Residual,5.119164777164251,28.0,,
