,sum_sq,df,F,PR(>F)
UC_case_control,0.48709341730882816,1.0,0.05297469884085478,0.8205610725522259
A_SMK_CIG_CUR_FREQ,4.789675415843632,1.0,0.5209095497566348,0.47972542020185993
F1_SDC_AGE_CALC,4.192554827328449,1.0,0.4559686529507759,0.5080963626584223
SDC_GENDER,3.863651283727823,1.0,0.4201981712509869,0.525021850035433
A_HS_DENTAL_VISIT_LAST,12.562703364045268,1.0,1.3662788362326521,0.25769978687950845
PM_BIOIMPED_BMI,3.327116352393201,1.0,0.3618463738440644,0.5549838194152982
PM_BIOIMPED_WEIGHT,0.008312361256940492,1.0,0.0009040254263251995,0.9763444776471064
PM_WAIST_AVG,27.250833236105475,1.0,2.9637121598171094,0.1022930661317333
PM_WAIST_HIP_RATIO,34.24938498324458,1.0,3.7248519288067827,0.06952070115436834
PM_STANDING_HEIGHT_AVG,0.4921825603239752,1.0,0.053528177514565796,0.8196435214987376
A_SLE_LIGHT_EXP,9.198325196913448,1.0,1.0003799883786781,0.33047549809512844
NUT_VEG_DAY_QTY,0.22945269045176372,1.0,0.024954529753374595,0.8762390892267603
NUT_JUICE_DAY_QTY,2.4943150928721294e-07,1.0,2.7127361233732877e-08,0.9998703970008613
REFINED_GRAIN_SERVINGS_DAY_QTY,0.3983784969249314,1.0,0.04332635209046612,0.8374490542730609
PM_BIOIMPED_FFM,1.3129395313750087,1.0,0.142791041306038,0.7099410732110821
SALT_SEASONING,0.29200219593947524,1.0,0.0317572109190596,0.8605518406008151
NUTS_SEEDS_SERVINGS_PER_DAY,35.668913361496905,1.0,3.8792352270854495,0.06447407950664666
Residual,165.50696282197939,18.0,,
