,sum_sq,df,F,PR(>F)
UC_case_control,0.1800381317555477,1.0,0.1535992078740177,0.6976389261003225
A_SMK_CIG_CUR_FREQ,0.4152544541041163,1.0,0.3542735896812843,0.5557638824261228
F1_SDC_AGE_CALC,0.37746359090901854,1.0,0.32203238280448876,0.5742294668414711
SDC_GENDER,0.44057385468190763,1.0,0.375874790686159,0.5440219170584004
A_HS_DENTAL_VISIT_LAST,6.627890785871996,1.0,5.654573087704068,0.023356837790429772
PM_BIOIMPED_BMI,0.27086260624037256,1.0,0.23108594471366034,0.6338915772176509
PM_BIOIMPED_WEIGHT,0.0029938962482850824,1.0,0.0025542371924741547,0.9599971788527774
PM_WAIST_AVG,2.8198799643158288,1.0,2.4057755131941825,0.13042681553165478
PM_WAIST_HIP_RATIO,3.282244266901095,1.0,2.8002407852663644,0.10370514104489076
PM_STANDING_HEIGHT_AVG,0.05438931601202466,1.0,0.046402147005167364,0.8307722919949914
A_SLE_LIGHT_EXP,0.21953979927511724,1.0,0.18729998437922454,0.6679888076105661
NUT_VEG_DAY_QTY,0.29358049172250406,1.0,0.2504676677997783,0.6200674721903197
NUT_JUICE_DAY_QTY,0.01598011772619549,1.0,0.01363340865928277,0.9077562317834209
REFINED_GRAIN_SERVINGS_DAY_QTY,1.2270567945648327,1.0,1.0468612944589828,0.3136733991733792
PM_BIOIMPED_FFM,0.41350222425642125,1.0,0.35277867794233886,0.5565944074391991
SALT_SEASONING,0.020024456314077333,1.0,0.017083828842027377,0.8968021352693953
NUTS_SEEDS_SERVINGS_PER_DAY,6.0611956691633235,1.0,5.171098169453346,0.029597804128445773
Residual,38.680266846207324,33.0,,
