"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,3.87828378528281,3.87828378528281,2.53001127027161,0.0656633929464661,0.084
"Residuals",36,55.1848198902262,1.53291166361739,NA,0.934336607053534,NA
"Total",37,59.063103675509,NA,NA,1,NA
