"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.094488254655207,0.094488254655207,0.952115546466776,0.0142208433399835,0.418
"Residuals",66,6.54986133813883,0.0992403233051338,NA,0.985779156660016,NA
"Total",67,6.64434959279404,NA,NA,1,NA
