"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.165136865883622,0.165136865883622,0,0.0182388886117019,1
"md$A_SMK_CIG_CUR_FREQ",1,0.113739063916248,0.113739063916248,0,0.0125621502289479,1
"md$F1_SDC_AGE_CALC",1,0.040067140640975,0.040067140640975,0,0.00442529965207856,1
"md$PM_BIOIMPED_WEIGHT",1,0.119939139754445,0.119939139754445,0,0.0132469306502784,1
"md$PM_WAIST_AVG",1,0.0799504686858767,0.0799504686858767,0,0.00883029773522963,1
"md$PM_WAIST_HIP_RATIO",1,0.0996231636095678,0.0996231636095678,0,0.0110030899187634,1
"md$PM_STANDING_HEIGHT_AVG",1,0.0453662997021044,0.0453662997021044,0,0.00501057642437569,1
"md$A_SLE_LIGHT_EXP",1,0.0221261664061871,0.0221261664061871,0,0.00244377100368872,1
"md$NUT_VEG_DAY_QTY",1,0.049490354554402,0.049490354554402,0,0.0054660663398293,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0704732180348542,0.0704732180348542,0,0.00778356284629818,1
"md$PM_BIOIMPED_FFM",1,0.0903618079153553,0.0903618079153553,0,0.00998020000259448,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,0.0636590057706645,0.0636590057706645,0,0.00703095283521419,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,0.0395166569418839,0.0395166569418839,0,0.00436450032167734,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.0322051732014843,0.0322051732014843,0,0.00355696811611038,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,0.078120018992702,0.078120018992702,0,0.00862812986747643,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,0.0376187789020079,0.0376187789020079,0,0.00415488518829891,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.0647091308597874,0.0647091308597874,0,0.0071469361102169,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,0.0282257401600752,0.0282257401600752,0,0.00311745126085446,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_AVG",1,0.0291751037502692,0.0291751037502692,0,0.00322230572009894,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0777505315003661,0.0777505315003661,0,0.00858732104395861,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.00332568159799629,0.00332568159799629,0,0.00036731190155073,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO",1,0.0253380874016285,0.0253380874016285,0,0.00279851837613022,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_HIP_RATIO",1,0.024592827972872,0.024592827972872,0,0.00271620663044475,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,0.0877741327648469,0.0877741327648469,0,0.00969439877595225,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.0563428843331439,0.0563428843331439,0,0.00622290840943067,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.049313067310317,0.049313067310317,0,0.00544648547713193,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG",1,0.0096110715853206,0.0096110715853206,0,0.00106151502358833,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_STANDING_HEIGHT_AVG",1,0.0957004015830387,0.0957004015830387,0,0.0105698322129856,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.0279704130857754,0.0279704130857754,0,0.00308925112490792,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.051210712062606,0.051210712062606,0,0.00565607484457196,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.173683267577165,0.173683267577165,0,0.0191828139289551,1
