"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.252798305415861,0.252798305415861,1.31463680049141,0.0124829448254364,0.171
"Residuals",104,19.9986975516143,0.192295168765522,NA,0.987517055174564,NA
"Total",105,20.2514958570302,NA,NA,1,NA
