"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,5.067961227904,5.067961227904,2.57411265083149,0.0278059662374563,0.085
"Residuals",90,177.19368667258,1.96881874080644,NA,0.972194033762544,NA
"Total",91,182.261647900484,NA,NA,1,NA
