"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.137798457917538,0.137798457917538,0,0.0142374042144077,1
"md$A_SMK_CIG_CUR_FREQ",1,0.160161651901379,0.160161651901379,0,0.0165479803782113,1
"md$F1_SDC_AGE_CALC",1,0.148033860090067,0.148033860090067,0,0.0152949309837894,1
"md$PM_BIOIMPED_WEIGHT",1,0.197658153172028,0.197658153172028,0,0.0204221372685282,1
"md$PM_WAIST_AVG",1,0.0307694776550713,0.0307694776550713,0,0.0031791175130827,1
"md$PM_WAIST_HIP_RATIO",1,0.0417572084188823,0.0417572084188823,0,0.00431437524127205,1
"md$PM_STANDING_HEIGHT_AVG",1,0.0427148617368247,0.0427148617368247,0,0.00441332045147878,1
"md$A_SLE_LIGHT_EXP",1,0.0189438215628893,0.0189438215628893,0,0.00195728492925421,1
"md$NUT_VEG_DAY_QTY",1,0.122213608818255,0.122213608818255,0,0.0126271699665046,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0919590147947805,0.0919590147947805,0,0.00950125048261046,1
"md$PM_BIOIMPED_FFM",1,0.155626364926971,0.155626364926971,0,0.0160793923050296,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,0.0794104785635616,0.0794104785635616,0,0.00820472956849459,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,0.118883969550638,0.118883969550638,0,0.0122831500053408,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.0291692635836824,0.0291692635836824,0,0.00301378261087661,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,0.088597848234504,0.088597848234504,0,0.00915397310611584,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,0.0336121696515643,0.0336121696515643,0,0.0034728258435152,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.0391589762081743,0.0391589762081743,0,0.00404592461572963,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,0.0398425696885534,0.0398425696885534,0,0.00411655382918799,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_AVG",1,0.0394992476849829,0.0394992476849829,0,0.00408108163149868,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0405150978427804,0.0405150978427804,0,0.00418603976772461,1
