"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control:md$PM_WAIST_HIP_RATIO",1,847.383636193032,847.383636193032,0,0.0238632209112868,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,720.88018143796,720.88018143796,0,0.0203007496079425,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,663.254438091266,663.254438091266,0,0.0186779476267321,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,531.233053644428,531.233053644428,0,0.0149600855775868,1
"md$UC_case_control:md$PM_STANDING_HEIGHT_AVG",1,650.071715113383,650.071715113383,0,0.0183067081819314,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,673.914084766406,673.914084766406,0,0.0189781345699069,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,561.574465011381,561.574465011381,0,0.0158145318652951,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,783.023561778773,783.023561778773,0,0.0220507730328805,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,600.072352890988,600.072352890988,0,0.0168986731725503,1
"md$UC_case_control:md$A_SLE_LIGHT_EXP",1,595.814241323671,595.814241323671,0,0.016778760239782,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,753.668112825035,753.668112825035,0,0.0212240924912545,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,831.523377057001,831.523377057001,0,0.0234165792116976,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,654.925227410418,654.925227410418,0,0.0184433882300146,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,741.432639703169,741.432639703169,0,0.0208795286059133,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,682.926700272481,682.926700272481,0,0.0192319393705002,1
"md$UC_case_control:md$NUT_VEG_DAY_QTY",1,615.679849241475,615.679849241475,0,0.0173381968043223,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,924.731532932296,924.731532932296,0,0.0260414196256316,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,641.107461359737,641.107461359737,0,0.0180542652995209,1
"md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,740.917622297504,740.917622297504,0,0.0208650251701616,1
"md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,653.39687906082,653.39687906082,0,0.0184003483213615,1
"md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,716.48800253485,716.48800253485,0,0.0201770611969676,1
"md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,603.222017547028,603.222017547028,0,0.0169873710660112,1
"md$UC_case_control:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,657.839785331038,657.839785331038,0,0.0185254652687346,1
"md$F1_SDC_AGE_CALC:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,675.23964454509,675.23964454509,0,0.0190154637375694,1
"md$PM_BIOIMPED_WEIGHT:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,671.084741198742,671.084741198742,0,0.018898457257642,1
"md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,784.428073636915,784.428073636915,0,0.0220903255747421,1
"md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,612.674288473852,612.674288473852,0,0.0172535570290226,1
"md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,786.671684530531,786.671684530531,0,0.022153508034382,1
"md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,545.673643950067,545.673643950067,0,0.0153667478989187,1
"md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,948.326945526933,948.326945526933,0,0.0267058914412173,1
"md$UC_case_control:md$PM_BIOIMPED_FFM",1,675.674947642459,675.674947642459,0,0.0190277223339503,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_FFM",1,495.622168834256,495.622168834256,0,0.0139572453352507,1
"md$PM_BIOIMPED_WEIGHT:md$PM_BIOIMPED_FFM",1,557.758776432602,557.758776432602,0,0.0157070780325858,1
"Residuals",0,3.3506115549771e-13,Inf,NA,9.43567710176019e-18,NA
"Total",51,35510.027726066,NA,NA,1,NA
