"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.0247662835909035,0.0247662835909035,0.324178519133736,0.0067084124152339,0.872
"Residuals",48,3.66705855631647,0.0763970532565931,NA,0.993291587584766,NA
"Total",49,3.69182483990737,NA,NA,1,NA
