,sum_sq,df,F,PR(>F)
Both_case_control,13.597996798286923,1.0,0.34211139588950573,0.5643075573789789
A_SMK_CIG_CUR_FREQ,0.08340625403747154,1.0,0.0020984142310041475,0.9638583396670034
F1_SDC_AGE_CALC,51.49490822910113,1.0,1.2955581029169807,0.2667441456224117
SDC_GENDER,12.00537017842753,1.0,0.3020425736847879,0.5879020245737723
A_HS_DENTAL_VISIT_LAST,185.65264951466946,1.0,4.670826741483733,0.04133206470492992
PM_BIOIMPED_BMI,9.589707208699526,1.0,0.24126701660594302,0.6279469131447356
PM_BIOIMPED_WEIGHT,5.6705347673421045,1.0,0.14266473168605076,0.709109367250375
PM_WAIST_AVG,5.133119035480417,1.0,0.12914391322083796,0.7225996680576101
PM_WAIST_HIP_RATIO,12.932748271845343,1.0,0.3253744378382259,0.5739264702263938
PM_STANDING_HEIGHT_AVG,4.822617295538555,1.0,0.12133201377319187,0.7307624244188478
A_SLE_LIGHT_EXP,21.761315557333067,1.0,0.5474919690118716,0.46683045980810967
NUT_VEG_DAY_QTY,31.977345166685012,1.0,0.8045166030038592,0.3790393713716812
NUT_JUICE_DAY_QTY,9.310708139567822,1.0,0.23424769145030355,0.6329684522009725
REFINED_GRAIN_SERVINGS_DAY_QTY,1.5193809842447192,1.0,0.03822603852013086,0.8467069368396033
PM_BIOIMPED_FFM,5.0973637784756285,1.0,0.12824434830214074,0.723525144786803
SALT_SEASONING,78.46635928978989,1.0,1.9741316390351957,0.17337318140516486
NUTS_SEEDS_SERVINGS_PER_DAY,0.05372901942364368,1.0,0.0013517660069689668,0.970988537212745
Residual,914.1873966151413,23.0,,
