"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,101.018690657968,101.018690657968,1.35743491905518,0.0363364059121411,0.149
"Residuals",36,2679.07714221621,74.4188095060058,NA,0.963663594087859,NA
"Total",37,2780.09583287418,NA,NA,1,NA
