"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.0368676235408928,0.0368676235408928,0.623740441858769,0.00936213484445676,0.659
"Residuals",66,3.90108287102199,0.0591073162276059,NA,0.990637865155543,NA
"Total",67,3.93795049456288,NA,NA,1,NA
