,sum_sq,df,F,PR(>F)
Both_case_control,0.0036607952821017427,1.0,0.681662194513618,0.4174969600859766
A_SMK_CIG_CUR_FREQ,0.0063957521105569085,1.0,1.1909276764431096,0.28644314280068434
F1_SDC_AGE_CALC,0.0065183381893243455,1.0,1.2137539447892203,0.2819858728462588
SDC_GENDER,0.0029662653359296344,1.0,0.5523365232372676,0.46488885458531193
A_HS_DENTAL_VISIT_LAST,0.007183180519404433,1.0,1.3375516026215775,0.2593379149163662
PM_BIOIMPED_BMI,0.0002964163929205079,1.0,0.05519452286116354,0.8163380995293399
PM_BIOIMPED_WEIGHT,0.00030130786499054236,1.0,0.05610534450747736,0.8148579644372673
PM_WAIST_AVG,0.003082425714824878,1.0,0.5739662874528194,0.4563795560161149
PM_WAIST_HIP_RATIO,0.004203821256054875,1.0,0.782776911005022,0.38544926190050144
PM_STANDING_HEIGHT_AVG,0.00022688677809032062,1.0,0.042247688587048894,0.8389567259882608
A_SLE_LIGHT_EXP,0.00016375469631528492,1.0,0.03049211361201865,0.8629063135910433
NUT_VEG_DAY_QTY,0.010487732984179533,1.0,1.9528792326688713,0.17561270604198592
NUT_JUICE_DAY_QTY,0.006022966652144567,1.0,1.12151277228102,0.3005886781292
REFINED_GRAIN_SERVINGS_DAY_QTY,0.002432817753115504,1.0,0.4530053610340929,0.5076181867154085
PM_BIOIMPED_FFM,0.0018444182578245321,1.0,0.34344182079141783,0.5635566612561926
SALT_SEASONING,2.2582362804500057e-05,1.0,0.004204972362666628,0.9488571369245913
NUTS_SEEDS_SERVINGS_PER_DAY,0.000681364174619123,1.0,0.12687412508551274,0.7249419314039953
Residual,0.12351908638327455,23.0,,
