,sum_sq,df,F,PR(>F)
Crohn_case_control,0.005639058052664905,1.0,2.321287072901966,0.1326187153694836
A_SMK_CIG_CUR_FREQ,1.5209251314608585e-06,1.0,0.0006260804222157936,0.9801168233806937
F1_SDC_AGE_CALC,0.0019902192537380224,1.0,0.8192627532464242,0.3688443436427531
SDC_GENDER,0.0003091923149975419,1.0,0.12727730715686547,0.7224640615832767
A_HS_DENTAL_VISIT_LAST,0.004668521209772113,1.0,1.9217709469565252,0.17054841664477657
PM_BIOIMPED_BMI,0.0023397546601537727,1.0,0.9631470709563613,0.33014916047234755
PM_BIOIMPED_WEIGHT,0.0030973685745026226,1.0,1.2750146504712672,0.2631093155216047
PM_WAIST_AVG,0.0005708666074163659,1.0,0.23499408301370028,0.6295265338682738
PM_WAIST_HIP_RATIO,0.001123317696371531,1.0,0.4624075196595961,0.49899221319604203
PM_STANDING_HEIGHT_AVG,0.0018838459452106585,1.0,0.7754747688560718,0.38187579832546725
A_SLE_LIGHT_EXP,4.264019705900864e-05,1.0,0.017552601390988198,0.8950219593165971
NUT_VEG_DAY_QTY,0.0027203031214369203,1.0,1.1197977412525901,0.29400266427582894
NUT_JUICE_DAY_QTY,2.666196134761113e-07,1.0,0.00010975248993078481,0.9916743938235076
REFINED_GRAIN_SERVINGS_DAY_QTY,0.0008249336874745739,1.0,0.339579391957338,0.5621521398457684
PM_BIOIMPED_FFM,0.001408540365489254,1.0,0.5798178546017374,0.449224786821386
SALT_SEASONING,0.006516864254000065,1.0,2.6826311428942122,0.10643358622093771
NUTS_SEEDS_SERVINGS_PER_DAY,0.00021878312959492332,1.0,0.09006086579614611,0.7650878019308152
Residual,0.153044688640668,63.0,,
