"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.0947690945415692,0.0947690945415692,1.55415721571603,0.0413844253457413,0.184
"Residuals",36,2.19520095457309,0.060977804293697,NA,0.958615574654259,NA
"Total",37,2.28997004911466,NA,NA,1,NA
