,sum_sq,df,F,PR(>F)
CASE_CONTROL,0.011406222874318124,1.0,2.542311098923777,0.11646143505495662
A_SMK_CIG_CUR_FREQ,0.0003240905128393898,1.0,0.07223591165333383,0.7890963933962954
F1_SDC_AGE_CALC,0.0019998346795069193,1.0,0.4457393089495505,0.5071074364390471
SDC_GENDER,0.04291943027908273,1.0,9.566229343429363,0.0030888227861788557
PM_BIOIMPED_WEIGHT,0.0015225582039823649,1.0,0.33936007242653676,0.5625371930850482
PM_WAIST_AVG,0.0014700342097347544,1.0,0.32765310027573247,0.5693353354839155
PM_WAIST_HIP_RATIO,0.0009275864979884028,1.0,0.20674797214049098,0.6510861072717742
PM_STANDING_HEIGHT_AVG,0.007060328312368545,1.0,1.573663010828497,0.21488660367320372
A_SLE_LIGHT_EXP,0.0010198278315016957,1.0,0.22730746572169921,0.6353827626428901
NUT_VEG_DAY_QTY,0.00018551455494765894,1.0,0.04134898267832884,0.8396028729533599
REFINED_GRAIN_SERVINGS_DAY_QTY,0.013405109226243498,1.0,2.9878390369609282,0.08940255696581312
PM_BIOIMPED_FFM,0.0010774537801017717,1.0,0.24015160267450647,0.6260111308326619
Residual,0.25124717475851516,56.0,,
