"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,-0.00258717318459719,-0.00258717318459719,-0.0473188481885128,-0.00148090383913934,0.996
"Residuals",32,1.74961025207727,0.0546753203774146,NA,1.00148090383914,NA
"Total",33,1.74702307889267,NA,NA,1,NA
