,sum_sq,df,F,PR(>F)
CASE_CONTROL,0.002164107092792225,1.0,0.7069350118854694,0.40403903367037475
A_SMK_CIG_CUR_FREQ,0.0004395510149551945,1.0,0.14358531655690757,0.7061753582160418
F1_SDC_AGE_CALC,0.0014658988648840697,1.0,0.4788557991982933,0.4918003814427834
SDC_GENDER,0.1116863299710675,1.0,36.48385852461207,1.3075823345007994e-07
PM_BIOIMPED_WEIGHT,0.0050925229951476105,1.0,1.663541890367689,0.20242701488196505
PM_WAIST_AVG,5.9349344176420745e-05,1.0,0.019387270376078843,0.8897614854002949
PM_WAIST_HIP_RATIO,0.0015310825213914385,1.0,0.5001489270389862,0.48236742890086026
PM_STANDING_HEIGHT_AVG,0.0006975913736331131,1.0,0.2278777088495375,0.6349598498910538
A_SLE_LIGHT_EXP,0.001037970970786579,1.0,0.33906733313416115,0.5627052541803828
NUT_VEG_DAY_QTY,0.00038650820303959065,1.0,0.12625816070732582,0.7236786032590152
REFINED_GRAIN_SERVINGS_DAY_QTY,0.007041755862321983,1.0,2.3002853143474757,0.1349753726638004
PM_BIOIMPED_FFM,0.008017481234920219,1.0,2.61901927634596,0.11120892863380866
Residual,0.17143018121727802,56.0,,
