,sum_sq,df,F,PR(>F)
UC_case_control,279.6438664977534,1.0,8.829520615190862,0.004131886161465495
A_SMK_CIG_CUR_FREQ,14.723787431612315,1.0,0.46489124288429007,0.4977326628462081
F1_SDC_AGE_CALC,15.28882040514542,1.0,0.48273168526750687,0.4896263723110471
SDC_GENDER,1.300001533693016,1.0,0.04104645843042096,0.8400715298191587
A_HS_DENTAL_VISIT_LAST,47.268431466017766,1.0,1.492461090972268,0.22618067090697988
PM_BIOIMPED_BMI,28.494507714337814,1.0,0.8996901896487046,0.34632504668613084
PM_BIOIMPED_WEIGHT,0.0981395632178618,1.0,0.0030986744227587022,0.9557762662858962
PM_WAIST_AVG,148.33466973455563,1.0,4.683542824563646,0.03407618171530884
PM_WAIST_HIP_RATIO,172.38138495226636,1.0,5.442797695415986,0.022706930518449107
PM_STANDING_HEIGHT_AVG,56.71618457961879,1.0,1.7907659739954902,0.18542508694496235
A_SLE_LIGHT_EXP,1.0206781772079507,1.0,0.032227057650146725,0.8580802342092299
NUT_VEG_DAY_QTY,8.248242500472447,1.0,0.2604313411522651,0.6115265572057211
NUT_JUICE_DAY_QTY,0.0003810637367566973,1.0,1.2031767982373944e-05,0.9972428594239394
REFINED_GRAIN_SERVINGS_DAY_QTY,7.022663232490689,1.0,0.22173470336177598,0.6392739828163473
PM_BIOIMPED_FFM,59.047062380631345,1.0,1.864361486220667,0.17675812680951408
SALT_SEASONING,3.9807207721679054,1.0,0.12568792071632073,0.7240758042520985
NUTS_SEEDS_SERVINGS_PER_DAY,7.276774382498363,1.0,0.22975804986188827,0.6332877683940097
Residual,2090.3167899169985,66.0,,
