,sum_sq,df,F,PR(>F)
UC_case_control,0.0038982134970720686,1.0,0.46125535580883675,0.5056778748168052
A_SMK_CIG_CUR_FREQ,0.027074836008545815,1.0,3.2036247183402597,0.09031273873116623
F1_SDC_AGE_CALC,0.0023771552718954165,1.0,0.2812764363918319,0.602347968241457
SDC_GENDER,0.027133132079638498,1.0,3.2105225896431806,0.089993537904621
A_HS_DENTAL_VISIT_LAST,0.009958003805464235,1.0,1.1782788684829795,0.29203101769054474
PM_BIOIMPED_BMI,0.01716762378615461,1.0,2.0313557540711056,0.1711934042032467
PM_BIOIMPED_WEIGHT,0.013362040212923705,1.0,1.581060816031073,0.224678131160187
PM_WAIST_AVG,0.0008888289149467679,1.0,0.10517050893310122,0.7494491553755209
PM_WAIST_HIP_RATIO,0.0042296893682044305,1.0,0.5004771739560574,0.4883497398864032
PM_STANDING_HEIGHT_AVG,0.01843930475219685,1.0,2.181827157678863,0.15693138951688815
A_SLE_LIGHT_EXP,0.0024826965486423325,1.0,0.2937645874884771,0.594464913988235
NUT_VEG_DAY_QTY,0.013770533313289725,1.0,1.6293956828864429,0.21801059805949305
NUT_JUICE_DAY_QTY,7.081271001628117e-05,1.0,0.008378900175395882,0.9280774492684538
REFINED_GRAIN_SERVINGS_DAY_QTY,0.006907591872899087,1.0,0.8173394683255318,0.37790033914668075
PM_BIOIMPED_FFM,0.004761378742550043,1.0,0.5633892160306553,0.4625978917922242
SALT_SEASONING,0.015469891068298582,1.0,1.830471859581704,0.19282238398835014
NUTS_SEEDS_SERVINGS_PER_DAY,0.0003529078108103441,1.0,0.04175774825193816,0.8403749899439615
Residual,0.1521236383786895,18.0,,
