,sum_sq,df,F,PR(>F)
UC_case_control,0.0004789253081452766,1.0,0.1865523900459837,0.6709311197667044
A_SMK_CIG_CUR_FREQ,0.015779122400706194,1.0,6.146330015591791,0.023293409159957625
F1_SDC_AGE_CALC,5.6647981800993134e-05,1.0,0.0220656879403229,0.8835639793167953
SDC_GENDER,0.015256175177293897,1.0,5.942630080056368,0.025377081095072817
A_HS_DENTAL_VISIT_LAST,2.8719182036236434e-05,1.0,0.011186779979897013,0.9169365521744813
PM_BIOIMPED_BMI,0.0067139273025674275,1.0,2.615228645442572,0.12323218707734626
PM_BIOIMPED_WEIGHT,0.0069179350992266565,1.0,2.694694360466447,0.11803883532136825
PM_WAIST_AVG,3.77135113424371e-05,1.0,0.014690277499020377,0.9048726655533615
PM_WAIST_HIP_RATIO,0.003443251983844816,1.0,1.3412256069833266,0.2619538783370813
PM_STANDING_HEIGHT_AVG,0.006392457340004229,1.0,2.4900087232037453,0.13198330500344926
A_SLE_LIGHT_EXP,1.4393787789812023e-05,1.0,0.005606710416709919,0.9411377059819707
NUT_VEG_DAY_QTY,0.003466515744652163,1.0,1.350287375293036,0.26040457290654345
NUT_JUICE_DAY_QTY,0.0011562268215900514,1.0,0.4503768611398295,0.5106769413538673
REFINED_GRAIN_SERVINGS_DAY_QTY,0.005820196208717556,1.0,2.2670998897044643,0.14949408017295318
PM_BIOIMPED_FFM,8.571069798096284e-05,1.0,0.03338628234699145,0.8570606256715406
SALT_SEASONING,8.707279055973253e-05,1.0,0.03391684864138386,0.8559426929758773
NUTS_SEEDS_SERVINGS_PER_DAY,0.0020593498358532454,1.0,0.8021639852506844,0.38226857532362113
Residual,0.046210373099428284,18.0,,
