,sum_sq,df,F,PR(>F)
Both_case_control,0.6655209295442062,1.0,0.5342555932829514,0.4696884143765139
A_SMK_CIG_CUR_FREQ,0.07234189306568169,1.0,0.05807339676828359,0.8109734915446781
F1_SDC_AGE_CALC,0.011790485491857789,1.0,0.009464965776298856,0.9230526360093924
SDC_GENDER,0.1370308693019555,1.0,0.11000331488768297,0.7421182759118461
PM_BIOIMPED_WEIGHT,1.2218348073139556,1.0,0.9808438035485081,0.3287883430320553
PM_WAIST_AVG,2.294947727323889,1.0,1.8422991752558315,0.18337024663757173
PM_WAIST_HIP_RATIO,0.8437597517577025,1.0,0.6773391290223045,0.4160769641752122
PM_STANDING_HEIGHT_AVG,0.6636669441423243,1.0,0.5327672823571046,0.47030312236537375
A_SLE_LIGHT_EXP,3.0812679363652102,1.0,2.4735279633263363,0.12477521231380567
NUT_VEG_DAY_QTY,0.045166325199607074,1.0,0.03625785575587067,0.8500841472980157
REFINED_GRAIN_SERVINGS_DAY_QTY,0.004953724932171402,1.0,0.003976667201751748,0.9500768443463008
PM_BIOIMPED_FFM,0.0015496535357790147,1.0,0.0012440045570131812,0.9720644801540507
Residual,43.59941725815625,35.0,,
