"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,33.9069630284028,33.9069630284028,0.612966804928144,0.0187951868529642,0.908
"Residuals",32,1770.11676355962,55.3161488612382,NA,0.981204813147036,NA
"Total",33,1804.02372658803,NA,NA,1,NA
