"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.378241215763428,0.378241215763428,0.190054181771918,0.00497653606007794,0.814
"Residuals",38,75.6266769034282,1.99017570798495,NA,0.995023463939922,NA
"Total",39,76.0049181191916,NA,NA,1,NA
