"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.187754359154488,0.187754359154488,2.06409866800303,0.00867034836227684,0.066
"Residuals",236,21.4670109754628,0.0909619109129778,NA,0.991329651637723,NA
"Total",237,21.6547653346172,NA,NA,1,NA
