"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.135229871834607,0.135229871834607,0,0.014233868665434,1
"md$A_SMK_CIG_CUR_FREQ",1,0.159822922522773,0.159822922522773,0,0.0168224554090927,1
"md$F1_SDC_AGE_CALC",1,0.150432640492096,0.150432640492096,0,0.0158340640178805,1
"md$PM_BIOIMPED_WEIGHT",1,0.185768794695076,0.185768794695076,0,0.0195534358640796,1
"md$PM_WAIST_AVG",1,0.0340870868599342,0.0340870868599342,0,0.0035878989676553,1
"md$PM_WAIST_HIP_RATIO",1,0.0450880595566453,0.0450880595566453,0,0.0047458265648102,1
"md$PM_STANDING_HEIGHT_AVG",1,0.0399026289410973,0.0399026289410973,0,0.00420002453635229,1
"md$A_SLE_LIGHT_EXP",1,0.0173727664250921,0.0173727664250921,0,0.00182860245517692,1
"md$NUT_VEG_DAY_QTY",1,0.120658786611591,0.120658786611591,0,0.0127001623136975,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0998699425940349,0.0998699425940349,0,0.010511994333963,1
"md$PM_BIOIMPED_FFM",1,0.171246707302815,0.171246707302815,0,0.0180248868690601,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,0.0741076953185591,0.0741076953185591,0,0.00780034165493029,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,0.113585657282978,0.113585657282978,0,0.011955667088262,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.0274243600060273,0.0274243600060273,0,0.00288660140887213,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,0.084447727187712,0.084447727187712,0,0.00888870071070113,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,0.0308706990611072,0.0308706990611072,0,0.00324935215928738,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.0428841332611709,0.0428841332611709,0,0.00451384825252986,1
