"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,738.124185658544,738.124185658544,1.09068747626142,0.0110069624506613,0.253
"Residuals",98,66321.6290357397,676.751316691221,NA,0.988993037549339,NA
"Total",99,67059.7532213982,NA,NA,1,NA
