,sum_sq,df,F,PR(>F)
Crohn_case_control,0.012820852905479187,1.0,3.3885235143710872,0.07036173237779203
A_SMK_CIG_CUR_FREQ,0.00010471733905574689,1.0,0.02767656476279539,0.8684042637917198
F1_SDC_AGE_CALC,0.0008413858996217539,1.0,0.22237646173369185,0.6388641998727674
SDC_GENDER,0.00011333643690082818,1.0,0.029954573561121238,0.8631482075613934
A_HS_DENTAL_VISIT_LAST,0.007641824066449102,1.0,2.019717465971648,0.16019919631415738
PM_BIOIMPED_BMI,0.0030028435259584897,1.0,0.7936450072942339,0.3763899154251408
PM_BIOIMPED_WEIGHT,0.003795307891758248,1.0,1.0030916141316037,0.32039499502403596
PM_WAIST_AVG,0.0004363853821320023,1.0,0.11533570656989259,0.735279002067889
PM_WAIST_HIP_RATIO,0.003472540864375621,1.0,0.9177849913965221,0.3417193702067768
PM_STANDING_HEIGHT_AVG,0.0020828265015936267,1.0,0.5504865104558725,0.46087616184082447
A_SLE_LIGHT_EXP,0.0005792791798820316,1.0,0.1531022262627307,0.6969084759675865
NUT_VEG_DAY_QTY,0.0008736846137690266,1.0,0.2309129415746867,0.6325122277939554
NUT_JUICE_DAY_QTY,0.00042521224311266526,1.0,0.11238267024887055,0.738561370909093
REFINED_GRAIN_SERVINGS_DAY_QTY,4.954079609347326e-05,1.0,0.013093524566657775,0.909263263395611
PM_BIOIMPED_FFM,0.0011138300380985492,1.0,0.294382854474276,0.5893397844963861
SALT_SEASONING,0.010566535302387848,1.0,2.79271227909273,0.09965462908683342
NUTS_SEEDS_SERVINGS_PER_DAY,0.0028750278074573536,1.0,0.7598635911247806,0.3866811503554538
Residual,0.23836745698224884,63.0,,
