"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.0717840461611689,0.0717840461611689,0.371038558331575,0.00800151495129518,0.998
"Residuals",46,8.89952283736212,0.193467887768742,NA,0.991998485048705,NA
"Total",47,8.97130688352329,NA,NA,1,NA
