"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,99.6755197394811,99.6755197394811,0.906001378734032,0.0135414067507254,0.647
"Residuals",66,7261.11952721098,110.0169625335,NA,0.986458593249275,NA
"Total",67,7360.79504695046,NA,NA,1,NA
