,sum_sq,df,F,PR(>F)
UC_case_control,11.884335144414678,1.0,1.1380999323676395,0.28956969315114794
A_SMK_CIG_CUR_FREQ,16.380444188768248,1.0,1.5686685201023263,0.21439810769969903
F1_SDC_AGE_CALC,0.023176028291559278,1.0,0.0022194456745500343,0.9625534135793703
SDC_GENDER,0.0689802061993836,1.0,0.006605869580101854,0.9354444885245091
PM_BIOIMPED_WEIGHT,9.928703532846852,1.0,0.9508194343157663,0.33273103985203023
PM_WAIST_AVG,4.957511774398611,1.0,0.47475468729157255,0.49299210159122764
PM_WAIST_HIP_RATIO,10.238622625971185,1.0,0.9804987470108492,0.32534654385237816
PM_STANDING_HEIGHT_AVG,0.46378710716351035,1.0,0.04441443874492577,0.8336716108645643
A_SLE_LIGHT_EXP,0.8572182060991698,1.0,0.08209125462473013,0.7752947543143691
NUT_VEG_DAY_QTY,2.328666672327013,1.0,0.2230040932098502,0.6381690859368128
REFINED_GRAIN_SERVINGS_DAY_QTY,5.578400586605025,1.0,0.534213925573997,0.46718010759976414
PM_BIOIMPED_FFM,1.491820462865171,1.0,0.14286375697587525,0.7065473265344556
Residual,762.2849636213012,73.0,,
