,sum_sq,df,F,PR(>F)
CASE_CONTROL,25.055914399959846,1.0,2.0630208677202932,0.1564739575456256
A_SMK_CIG_CUR_FREQ,3.2956192614777167,1.0,0.2713503566447516,0.6044811739320493
F1_SDC_AGE_CALC,0.0010257317593041994,1.0,8.445535015602558e-05,0.9927002378257092
SDC_GENDER,18.738312719178914,1.0,1.5428505042145517,0.21937080655311694
PM_BIOIMPED_WEIGHT,4.883037032449624,1.0,0.40205306958626486,0.5286125664105423
PM_WAIST_AVG,17.488751904725483,1.0,1.439965812219151,0.23519697148531207
PM_WAIST_HIP_RATIO,16.47564618660118,1.0,1.3565500484064943,0.2490740006663243
PM_STANDING_HEIGHT_AVG,8.366024457630683,1.0,0.6888306992291652,0.4100866029519695
A_SLE_LIGHT_EXP,4.496139985413476,1.0,0.3701972502793384,0.5453568679778398
NUT_VEG_DAY_QTY,3.534249045315697,1.0,0.2909983413823641,0.5917199822991446
REFINED_GRAIN_SERVINGS_DAY_QTY,0.6562122988189448,1.0,0.054030343674879314,0.8170403839275526
PM_BIOIMPED_FFM,0.026902349046722535,1.0,0.0022150501709158406,0.9626294089819698
Residual,680.134277045999,56.0,,
