,sum_sq,df,F,PR(>F)
UC_case_control,0.787867356895486,1.0,3.2108991799465816,0.07773316459204967
A_SMK_CIG_CUR_FREQ,0.11186638210312831,1.0,0.45590373990602323,0.5019033569649908
F1_SDC_AGE_CALC,0.006971469283792509,1.0,0.02841174318296014,0.8666599484946234
SDC_GENDER,0.13671086553072753,1.0,0.5571557219378883,0.45805916105400146
A_HS_DENTAL_VISIT_LAST,0.5603283033557191,1.0,2.2835794299628582,0.1355232221289311
PM_BIOIMPED_BMI,0.1471795153361139,1.0,0.5998199836071556,0.44141244494417
PM_BIOIMPED_WEIGHT,0.004291041438336627,1.0,0.017487844006842897,0.8951955229466145
PM_WAIST_AVG,0.9082029152683236,1.0,3.7013184647615684,0.0586836252274685
PM_WAIST_HIP_RATIO,0.86062686161878,1.0,3.5074255330244832,0.06552436541641538
PM_STANDING_HEIGHT_AVG,0.056414898625175514,1.0,0.22991503601078236,0.6331719332533898
A_SLE_LIGHT_EXP,0.3841690653312966,1.0,1.5656545813672258,0.21525630056014966
NUT_VEG_DAY_QTY,0.02990310994623568,1.0,0.12186806619652543,0.7281285048056021
NUT_JUICE_DAY_QTY,0.06103923448870512,1.0,0.2487611985050796,0.6196069919531795
REFINED_GRAIN_SERVINGS_DAY_QTY,0.1057943563216252,1.0,0.4311576168031858,0.5137045114617516
PM_BIOIMPED_FFM,0.07362735008970638,1.0,0.30006319713032464,0.5856906721201766
SALT_SEASONING,0.04573766688654624,1.0,0.18640071303038228,0.6673364589222774
NUTS_SEEDS_SERVINGS_PER_DAY,0.06688158493417014,1.0,0.27257129558566295,0.6033600222933659
Residual,16.194605511085268,66.0,,
