"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.046672941009045,0.046672941009045,0.712535614937623,0.0106806855468716,0.68
"Residuals",66,4.32317212223369,0.0655026079126316,NA,0.989319314453128,NA
"Total",67,4.36984506324273,NA,NA,1,NA
