feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X20f887a0f58476d52027e0798805c1d2	NUT_VEG_DAY_QTY	NUT_VEG_DAY_QTY	-0.00787765882820843	0.00232203147149542	82	30	0.00114263992884979	0.256970912781835
c5bd025300b4ef0c652dd11cef56ac29	A_SMK_CIG_CUR_FREQ	A_SMK_CIG_CUR_FREQ	0.0509290619957593	0.0153692060613739	82	37	0.00146006200444225	0.256970912781835
a67690654fca1914946ee270222b7247	F1_SDC_AGE_CALC	F1_SDC_AGE_CALC	0.00119438444215796	0.000346000740475792	82	69	0.000947863743881918	0.256970912781835
X632a77028290d1ecbd9bfe2958610b8c	REFINED_GRAIN_SERVINGS_DAY_QTY	REFINED_GRAIN_SERVINGS_DAY_QTY	-0.0678247102096915	0.022028619964541	82	82	0.00296647636262001	0.36390123250958
X20f887a0f58476d52027e0798805c1d2	A_SMK_CIG_CUR_FREQ	A_SMK_CIG_CUR_FREQ	0.0461268994080134	0.0169703989366363	82	30	0.00827048255703591	0.36390123250958
X3a4c1eb8dbc9f93fbbfbd8702754c0df	A_SMK_CIG_CUR_FREQ	A_SMK_CIG_CUR_FREQ	0.0288742237373209	0.0100839695498435	82	42	0.00552640648384839	0.36390123250958
X3a4c1eb8dbc9f93fbbfbd8702754c0df	F1_SDC_AGE_CALC	F1_SDC_AGE_CALC	0.000796455478284464	0.00027147068582833	82	42	0.00452328168454401	0.36390123250958
a67690654fca1914946ee270222b7247	Crohn_case_control	Crohn_case_control	-0.0157429060508114	0.00560302021469678	82	69	0.00642360157244468	0.36390123250958
a67690654fca1914946ee270222b7247	NUT_VEG_DAY_QTY	NUT_VEG_DAY_QTY	-0.00484441515645331	0.00175857811255083	82	69	0.00748012916424433	0.36390123250958
b73c9d186b67a61bce0ba79c990aef39	PM_STANDING_HEIGHT_AVG	PM_STANDING_HEIGHT_AVG	-0.00252399083702336	0.000891732976234727	82	41	0.00606245742239557	0.36390123250958
X6960eba3db7d4d863d042ab497d7481a	A_SMK_CIG_CUR_FREQ	A_SMK_CIG_CUR_FREQ	0.0314226022690785	0.0115196905109678	82	34	0.00805532029905097	0.36390123250958
X3fae853851bfe19cdb50e15749f373b6	PM_BIOIMPED_FFM	PM_BIOIMPED_FFM	0.0127401786919287	0.00451217568151658	82	82	0.00618100361962472	0.36390123250958
bc6f21affc11d8c4a5d6454f728e4add	Crohn_case_control	Crohn_case_control	-0.00978879659518369	0.00386415570860103	82	12	0.0135445897631785	0.376397020787275
X0f898170dbe4592000abdcde0dd2ba2e	PM_BIOIMPED_FFM	PM_BIOIMPED_FFM	-0.0119163182601835	0.00457195627322864	82	81	0.0111719864449263	0.376397020787275
