feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X3fae853851bfe19cdb50e15749f373b6	Both_case_control	Both_case_control	0.257043148183869	0.0733172456175229	14	14	0.00433448657974866	0.221058815567181
