feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
b73c9d186b67a61bce0ba79c990aef39	CASE_CONTROL	CASE_CONTROL	-0.0259286995561368	0.00809783003088608	100	54	0.00184110520570989	0.0975785759026239
X92fb114641e27921122496428e2ef0dd	CASE_CONTROL	CASE_CONTROL	0.00545797391338593	0.00198628250636929	100	11	0.00714139913322022	0.189247077030336
X26de4690cd2c89c490c37a8d1418d67a	CASE_CONTROL	CASE_CONTROL	-0.012137980308146	0.00644725740118061	100	78	0.0627129741513905	0.572183936213705
X95251fbafeb9956f566a3da93d145d63	CASE_CONTROL	CASE_CONTROL	-0.0104990299467439	0.00689050383817216	100	95	0.130805361730628	0.572183936213705
cb3f42ad378ddeda014d895db355586b	CASE_CONTROL	CASE_CONTROL	-0.0135157926825103	0.00849715956829039	100	97	0.11491489166024	0.572183936213705
X7c821085a5548386a8d91fe359fa3ff3	CASE_CONTROL	CASE_CONTROL	-0.0284897092799159	0.0150990523994556	100	100	0.0621398691181232	0.572183936213705
f2d099ef5556f02539ded15181a3d994	CASE_CONTROL	CASE_CONTROL	-0.0169266434236147	0.0108027437238767	100	98	0.120365311173634	0.572183936213705
X2ddd18d49a8163e0fc79e28ea6273254	CASE_CONTROL	CASE_CONTROL	-0.00995555606790479	0.00557968323450716	100	56	0.077477626978292	0.572183936213705
X42604f7f8bfc866837a5370b4b667382	CASE_CONTROL	CASE_CONTROL	-0.00729111136873172	0.00391797362251848	100	40	0.0657506176077178	0.572183936213705
X321b7763c5946d79f50284281735d5b0	CASE_CONTROL	CASE_CONTROL	-0.00444382782437393	0.00294821144947499	100	28	0.134951669504334	0.572183936213705
X5c4a1032c65d0d99d6d6bee379b63a2c	CASE_CONTROL	CASE_CONTROL	-0.0101928507244652	0.00630981514583321	100	38	0.109439979987538	0.572183936213705
f55e6f0203460ecfb665c9dbc579b714	CASE_CONTROL	CASE_CONTROL	-0.0103659025423883	0.00633743847250937	100	69	0.10511844161783	0.572183936213705
X3fae853851bfe19cdb50e15749f373b6	CASE_CONTROL	CASE_CONTROL	0.0453338837400266	0.0304962755690921	100	100	0.14034700322223	0.572183936213705
c5bd025300b4ef0c652dd11cef56ac29	CASE_CONTROL	CASE_CONTROL	-0.0068648843393146	0.0050697728183668	100	54	0.178824712665303	0.639410449784557
X564e9f4d70915c0026898422d57b1431	CASE_CONTROL	CASE_CONTROL	-0.00802933672517141	0.0059592269049838	100	15	0.180965221637139	0.639410449784557
X5b239eddc0c4c102c7f721bae475cf22	CASE_CONTROL	CASE_CONTROL	-0.0126035192463787	0.0101347819565276	100	88	0.21661693363289	0.649920659366268
X969732ae717bf5a9282f4781499aadb4	CASE_CONTROL	CASE_CONTROL	-0.0225065651296279	0.0174566964738072	100	99	0.200335606093043	0.649920659366268
X304a3df568087b761af6bca76a3816aa	CASE_CONTROL	CASE_CONTROL	-0.00228407269196614	0.00185327066942645	100	13	0.220727771105525	0.649920659366268
bc6f21affc11d8c4a5d6454f728e4add	CASE_CONTROL	CASE_CONTROL	0.0026876850537727	0.002603685703595	100	15	0.304490299137692	0.672416077262404
c2ba82ad21732bcd0ef11c61560cf91c	CASE_CONTROL	CASE_CONTROL	0.00806891398701916	0.00690069030573251	100	72	0.245122651016586	0.672416077262404
X3a4c1eb8dbc9f93fbbfbd8702754c0df	CASE_CONTROL	CASE_CONTROL	-0.00447146511838139	0.00423630340904123	100	52	0.293786849581934	0.672416077262404
X820d3c5095323f85949bc959fd15d1b7	CASE_CONTROL	CASE_CONTROL	0.00481753280111822	0.00459467542252493	100	72	0.296985692362275	0.672416077262404
X5431c93e93b57f0b74748eb702ea1e72	CASE_CONTROL	CASE_CONTROL	-0.0125617177046265	0.01117416625478	100	96	0.263684909727404	0.672416077262404
e1a9800482df461df81429b3b8f859a1	CASE_CONTROL	CASE_CONTROL	-0.00535973705255894	0.00517389372813739	100	50	0.30278916239725	0.672416077262404
afce1dc2c06acb90ad5d3da0fffbcd02	CASE_CONTROL	CASE_CONTROL	0.00508664180387125	0.00535414603307023	100	41	0.344430057490326	0.730191721879492
