feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X3fae853851bfe19cdb50e15749f373b6	Both_case_control	Both_case_control	0.349956858784145	0.0800861996464507	8	8	0.0047203000238577	0.2454556012406
X969732ae717bf5a9282f4781499aadb4	Both_case_control	Both_case_control	-0.130058143851111	0.0366238556146266	8	8	0.0120547610519804	0.31342378735149
X42604f7f8bfc866837a5370b4b667382	Both_case_control	Both_case_control	-0.0423328714095959	0.0145298503799484	8	3	0.0268573012951717	0.465526555782976
X7e464b9b7f9ca86103a675a09263efec	Both_case_control	Both_case_control	0.0176440409491998	0.0150972176058576	8	5	0.286854543404915	0.609355805578813
X250a576e3788b3f444938c7b08afb2e3	Both_case_control	Both_case_control	-0.128905162285597	0.0999234454508353	8	7	0.244523019795644	0.609355805578813
X494975433cf1f940b003816db0232f8b	Both_case_control	Both_case_control	0.00482677054908612	0.00482677054908612	8	1	0.355917683749582	0.609355805578813
X51c79d7c5c2260b32f6ad5b82272898e	Both_case_control	Both_case_control	-0.00836125112491359	0.00836125112491359	8	1	0.355917683749582	0.609355805578813
X20f887a0f58476d52027e0798805c1d2	Both_case_control	Both_case_control	-0.0190879921132301	0.0138460639559079	8	4	0.217216966080031	0.609355805578813
c5bd025300b4ef0c652dd11cef56ac29	Both_case_control	Both_case_control	-0.0339009711006359	0.0182226489121263	8	5	0.112165352548152	0.609355805578813
X95251fbafeb9956f566a3da93d145d63	Both_case_control	Both_case_control	-0.0228188819770089	0.0184161664471547	8	8	0.261589822983777	0.609355805578813
cb3f42ad378ddeda014d895db355586b	Both_case_control	Both_case_control	-0.059186531929986	0.0279401159639674	8	8	0.0784637256292623	0.609355805578813
X1e2270e7a0c8c2e951edc6813b58451a	Both_case_control	Both_case_control	0.0411880461800674	0.0394074639130481	8	6	0.336206277097525	0.609355805578813
X820d3c5095323f85949bc959fd15d1b7	Both_case_control	Both_case_control	-0.00965354109817223	0.00896285316639641	8	4	0.322840702144882	0.609355805578813
X92fb114641e27921122496428e2ef0dd	Both_case_control	Both_case_control	0.00682650859316501	0.00682650859316502	8	1	0.355917683749583	0.609355805578813
X5431c93e93b57f0b74748eb702ea1e72	Both_case_control	Both_case_control	-0.0229512072217079	0.0214100819318622	8	8	0.32494090248572	0.609355805578813
X564e9f4d70915c0026898422d57b1431	Both_case_control	Both_case_control	-0.073348290454577	0.0557313276561095	8	2	0.23618201636817	0.609355805578813
X386a607b118090dd71bfc8b4b4081447	Both_case_control	Both_case_control	-0.0371099903749721	0.0273244263971426	8	8	0.223270590806232	0.609355805578813
afce1dc2c06acb90ad5d3da0fffbcd02	Both_case_control	Both_case_control	0.027784079328557	0.0251014553900604	8	5	0.310741142402153	0.609355805578813
X1c6bf8efe709f63c28e0225da6870395	Both_case_control	Both_case_control	-0.0971260779434111	0.0778296153827552	8	8	0.258548754696216	0.609355805578813
f2d099ef5556f02539ded15181a3d994	Both_case_control	Both_case_control	-0.0997591278361024	0.0516202849888542	8	8	0.101483822059713	0.609355805578813
X304a3df568087b761af6bca76a3816aa	Both_case_control	Both_case_control	-0.0201880523986752	0.0119941309997851	8	2	0.143332077875938	0.609355805578813
X2ddd18d49a8163e0fc79e28ea6273254	Both_case_control	Both_case_control	-0.0480198718115558	0.0304235293772706	8	5	0.16555563283611	0.609355805578813
X01491b7ad3b35c7e644dd24ae831bee2	Both_case_control	Both_case_control	0.0203643085085096	0.0150466554620918	8	7	0.224686781287489	0.609355805578813
X95c08da59378a0eb674c2b7dab943428	Both_case_control	Both_case_control	-0.0211256084815677	0.0168891521009621	8	7	0.257558274895139	0.609355805578813
X6a49b0df18b1abfe220ecc00d5cbf296	Both_case_control	Both_case_control	0.0216065436362085	0.00985543556575088	8	7	0.0708451963309676	0.609355805578813
X5c4a1032c65d0d99d6d6bee379b63a2c	Both_case_control	Both_case_control	-0.0180747420968117	0.0183749962226559	8	3	0.363269807171984	0.609355805578813
c4228a5878f56464e576996e95eefc5e	Both_case_control	Both_case_control	-0.0355435656111222	0.0150565773689723	8	5	0.0562328193859958	0.609355805578813
f55e6f0203460ecfb665c9dbc579b714	Both_case_control	Both_case_control	-0.0372728654483684	0.0278423635331327	8	6	0.229155103217644	0.609355805578813
b73c9d186b67a61bce0ba79c990aef39	Both_case_control	Both_case_control	-0.0675964817081167	0.0494350194952965	8	5	0.220513615016176	0.609355805578813
X719ab97ff4cf3c7b809b054134f4dc70	Both_case_control	Both_case_control	0.0644544938487022	0.059048027661734	8	8	0.316907719217756	0.609355805578813
a99fb503372ef5103fa41e0c743bbad2	Both_case_control	Both_case_control	-0.0193106830327213	0.0125092320703959	8	4	0.173604584470292	0.609355805578813
X41f01f3e3cbf6beb908ae1ebb553208e	Both_case_control	Both_case_control	-0.0220979006343273	0.0273538961076564	8	2	0.450008829469015	0.673441377958803
c2ba82ad21732bcd0ef11c61560cf91c	Both_case_control	Both_case_control	-0.0169729865079878	0.0212711146221165	8	5	0.455319463058403	0.673441377958803
eedb6e6a512baecd8df273d5495ca5c0	Both_case_control	Both_case_control	-0.0102920587420131	0.0142323971264675	8	3	0.496802183204359	0.673441377958803
X81b95cf5e2e0e3f7579b7dfa4b2ebed0	Both_case_control	Both_case_control	-0.0451249218661202	0.0630073941275879	8	7	0.500788654616197	0.673441377958803
X7c821085a5548386a8d91fe359fa3ff3	Both_case_control	Both_case_control	-0.0384313057226957	0.0542253251492129	8	8	0.505081033469102	0.673441377958803
e1a9800482df461df81429b3b8f859a1	Both_case_control	Both_case_control	-0.017054188714267	0.0230380226205467	8	6	0.487085930563662	0.673441377958803
X321b7763c5946d79f50284281735d5b0	Both_case_control	Both_case_control	-0.0111954913558218	0.0157154431248336	8	4	0.502972766261191	0.673441377958803
a67690654fca1914946ee270222b7247	Both_case_control	Both_case_control	-0.0129868354031638	0.0160095141297108	8	8	0.448228607740714	0.673441377958803
ed32eeb458a2b9bdee12e2db96fcb98b	Both_case_control	Both_case_control	0.0249143152353255	0.0408253647766146	8	6	0.564069809691481	0.733290752598925
X645dd8b575c7e7c0952933bbe90b4bb9	Both_case_control	Both_case_control	-0.0137853709248632	0.0236724183088575	8	2	0.581545078078196	0.737569367318688
b5c3abd1c966bb0457d8dfe34c35b160	Both_case_control	Both_case_control	0.0278537456480746	0.0560341986014847	8	4	0.636815996477387	0.771229817352272
X6545176af2fa076f03140433793c0d00	Both_case_control	Both_case_control	0.0113760792611883	0.0229502922606443	8	7	0.637747733579763	0.771229817352272
X26de4690cd2c89c490c37a8d1418d67a	Both_case_control	Both_case_control	-0.0133148901649997	0.0309828701980134	8	7	0.6823825357749	0.806452087733973
ca39c1dfb5e738c293917a0ab7391c33	Both_case_control	Both_case_control	-0.0171464072701528	0.0486297306080639	8	4	0.736450350579512	0.842644914835483
X3a4c1eb8dbc9f93fbbfbd8702754c0df	Both_case_control	Both_case_control	-0.00282703250500722	0.00881276563574621	8	3	0.759249654837354	0.842644914835483
X6960eba3db7d4d863d042ab497d7481a	Both_case_control	Both_case_control	0.00524139227283913	0.016508222028685	8	3	0.761621365332071	0.842644914835483
c38ee4acf990375c9b9df651cf77bf7c	Both_case_control	Both_case_control	-0.00299725842417663	0.0153027877683242	8	6	0.851181984835236	0.922113816904839
