feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X969732ae717bf5a9282f4781499aadb4	PM_BIOIMPED_WEIGHT	PM_BIOIMPED_WEIGHT	0.0247633573588395	0.00628442560997445	26	22	0.00130877924276108	0.417262459041043
X969732ae717bf5a9282f4781499aadb4	PM_BIOIMPED_FFM	PM_BIOIMPED_FFM	-0.0344071452311604	0.00895909570841334	26	22	0.00160485561169632	0.417262459041043
X26de4690cd2c89c490c37a8d1418d67a	F1_SDC_AGE_CALC	F1_SDC_AGE_CALC	-0.00327368648248108	0.000900106483337552	26	19	0.00243384663939254	0.42186675082804
X969732ae717bf5a9282f4781499aadb4	F1_SDC_AGE_CALC	F1_SDC_AGE_CALC	-0.00824863506984293	0.00263478151681651	26	22	0.00687268733363939	0.58107779643721
X81b95cf5e2e0e3f7579b7dfa4b2ebed0	Crohn_case_control	Crohn_case_control	0.0633400870052388	0.0211006047878091	26	24	0.00893965840672631	0.58107779643721
X81b95cf5e2e0e3f7579b7dfa4b2ebed0	PM_BIOIMPED_FFM	PM_BIOIMPED_FFM	-0.0151363954613193	0.00494920270520915	26	24	0.00796660213288173	0.58107779643721
X7c821085a5548386a8d91fe359fa3ff3	F1_SDC_AGE_CALC	F1_SDC_AGE_CALC	-0.00592875558794684	0.00184088819183626	26	26	0.00571756034742389	0.58107779643721
X3fae853851bfe19cdb50e15749f373b6	PM_BIOIMPED_WEIGHT	PM_BIOIMPED_WEIGHT	-0.0282339937684789	0.00916718742210489	26	26	0.00762386924687476	0.58107779643721
X7d669e880492b330a9c9c649f65c2ba6	Crohn_case_control	Crohn_case_control	0.0208838598679209	0.00751801897579105	26	10	0.0140747431254749	0.714026905980522
X7d669e880492b330a9c9c649f65c2ba6	PM_WAIST_AVG	PM_WAIST_AVG	0.00461206924236572	0.00180819625989235	26	10	0.0221695412178047	0.714026905980522
X5b239eddc0c4c102c7f721bae475cf22	PM_WAIST_HIP_RATIO	PM_WAIST_HIP_RATIO	1.76691128350336	0.69987827687479	26	21	0.0233431873109017	0.714026905980522
X969732ae717bf5a9282f4781499aadb4	A_SLE_LIGHT_EXP	A_SLE_LIGHT_EXP	0.0854314814251192	0.0317385893061135	26	22	0.0167341653734237	0.714026905980522
X7c821085a5548386a8d91fe359fa3ff3	PM_BIOIMPED_WEIGHT	PM_BIOIMPED_WEIGHT	0.011706583859474	0.00439084790296145	26	26	0.0176139533208061	0.714026905980522
c38ee4acf990375c9b9df651cf77bf7c	Crohn_case_control	Crohn_case_control	-0.0369406380087752	0.0132216746627393	26	16	0.0136251242243941	0.714026905980522
X6a49b0df18b1abfe220ecc00d5cbf296	F1_SDC_AGE_CALC	F1_SDC_AGE_CALC	0.00207990495528007	0.000785362103246798	26	19	0.0182518421596356	0.714026905980522
X5c4a1032c65d0d99d6d6bee379b63a2c	PM_STANDING_HEIGHT_AVG	PM_STANDING_HEIGHT_AVG	0.00412722690219202	0.00161366014628981	26	18	0.0218624274699054	0.714026905980522
X6545176af2fa076f03140433793c0d00	A_SLE_LIGHT_EXP	A_SLE_LIGHT_EXP	-0.0364165775619047	0.0143274572388818	26	25	0.0225646245462193	0.714026905980522
